,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence
554,Why Try,My Everything (Deluxe),Ariana Grande,2014-08-25,211880,60,0.443,0.0494,0.663,0.0,0.153,-5.946,0.0432,159.856,4,0.331
555,Break Free,My Everything (Deluxe),Ariana Grande,2014-08-25,214840,76,0.687,0.0064,0.702,4.35e-05,0.204,-5.324,0.0455,129.956,4,0.284
556,Best Mistake,My Everything (Deluxe),Ariana Grande,2014-08-25,233733,63,0.654,0.546,0.578,0.0,0.112,-6.897,0.449,143.867,4,0.233
557,Be My Baby,My Everything (Deluxe),Ariana Grande,2014-08-25,217053,58,0.622,0.0735,0.586,7.41e-06,0.0803,-6.241,0.0356,145.08,4,0.434
558,Break Your Heart Right Back,My Everything (Deluxe),Ariana Grande,2014-08-25,253386,56,0.726,0.0113,0.605,0.0,0.0639,-5.673,0.0628,93.93,4,0.588
559,Love Me Harder,My Everything (Deluxe),Ariana Grande,2014-08-25,236133,76,0.472,0.00937,0.714,0.0,0.0764,-4.389,0.0334,98.992,4,0.24
560,Just A Little Bit Of Your Heart,My Everything (Deluxe),Ariana Grande,2014-08-25,232586,64,0.439,0.692,0.322,0.0,0.103,-5.959,0.028,77.963,4,0.16
561,Hands On Me,My Everything (Deluxe),Ariana Grande,2014-08-25,192226,53,0.662,0.214,0.766,0.0,0.324,-5.694,0.0377,97.959,4,0.376
562,My Everything,My Everything (Deluxe),Ariana Grande,2014-08-25,168520,66,0.54,0.88,0.265,0.0,0.131,-5.307,0.0297,61.975,4,0.423
563,Bang Bang,My Everything (Deluxe),Ariana Grande,2014-08-25,199320,62,0.703,0.283,0.747,0.0,0.396,-4.446,0.0895,149.974,4,0.7
564,Only 1,My Everything (Deluxe),Ariana Grande,2014-08-25,193986,56,0.656,0.5,0.842,0.0,0.0787,-5.714,0.24,101.364,4,0.384
565,You Don't Know Me,My Everything (Deluxe),Ariana Grande,2014-08-25,233720,52,0.381,0.0453,0.631,0.0,0.129,-5.886,0.262,170.187,4,0.37
566,Honeymoon Avenue,Yours Truly,Ariana Grande,2013-01-01,339733,60,0.692,0.218,0.608,0.0,0.348,-5.233,0.041,125.005,4,0.448
567,Baby I,Yours Truly,Ariana Grande,2013-01-01,197600,62,0.724,0.0152,0.796,0.0,0.354,-3.686,0.0328,101.975,4,0.542
568,Right There,Yours Truly,Ariana Grande,2013-01-01,247080,55,0.621,0.127,0.834,0.0,0.0854,-3.166,0.105,156.099,4,0.561
569,Tattooed Heart,Yours Truly,Ariana Grande,2013-01-01,194706,59,0.535,0.414,0.519,0.0,0.142,-4.161,0.0273,72.06,4,0.32
570,Lovin' It,Yours Truly,Ariana Grande,2013-01-01,180693,47,0.624,0.115,0.825,0.0,0.276,-3.841,0.0422,93.996,4,0.428
571,Piano,Yours Truly,Ariana Grande,2013-01-01,234426,56,0.738,0.164,0.804,0.0,0.826,-4.286,0.0815,120.017,4,0.725
572,Daydreamin',Yours Truly,Ariana Grande,2013-01-01,211293,56,0.675,0.234,0.648,0.0,0.561,-6.003,0.0317,114.051,3,0.322
573,The Way,Yours Truly,Ariana Grande,2013-01-01,227026,67,0.645,0.294,0.878,0.0,0.076,-3.208,0.113,82.324,4,0.862
574,You'll Never Know,Yours Truly,Ariana Grande,2013-01-01,214280,51,0.764,0.0546,0.842,0.0,0.0351,-3.835,0.059,105.015,4,0.869
575,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,327773,69,0.324,0.825,0.327,0.0,0.101,-7.494,0.0409,81.328,4,0.334
576,Popular Song,Yours Truly,Ariana Grande,2013-01-01,200213,58,0.666,0.152,0.81,0.0,0.0613,-4.574,0.0458,99.023,4,0.811
577,Better Left Unsaid,Yours Truly,Ariana Grande,2013-01-01,211226,45,0.594,0.0397,0.83,0.000145,0.104,-4.024,0.0328,129.998,4,0.283
578,COPYCAT,dont smile at me,Billie Eilish,2017-12-22,194711,74,0.679,0.353,0.388,9.25e-05,0.341,-10.977,0.0932,124.909,4,0.234
579,idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-12-22,203569,81,0.483,0.737,0.412,0.0,0.116,-8.461,0.0402,170.163,3,0.247
580,my boy,dont smile at me,Billie Eilish,2017-12-22,170852,74,0.692,0.472,0.394,0.000191,0.117,-8.745,0.207,89.936,4,0.324
581,watch,dont smile at me,Billie Eilish,2017-12-22,177523,77,0.441,0.333,0.599,0.00198,0.103,-8.985,0.225,165.212,4,0.35
582,party favor,dont smile at me,Billie Eilish,2017-12-22,204770,70,0.826,0.882,0.188,2.83e-06,0.103,-12.181,0.0883,130.022,4,0.205
583,bellyache,dont smile at me,Billie Eilish,2017-12-22,179172,69,0.695,0.46,0.573,0.0734,0.482,-8.597,0.106,99.939,4,0.408
584,ocean eyes,dont smile at me,Billie Eilish,2017-12-22,200379,80,0.511,0.816,0.363,0.0317,0.084,-7.65,0.041,144.892,4,0.169
585,hostage,dont smile at me,Billie Eilish,2017-12-22,229425,74,0.427,0.868,0.123,3.12e-05,0.0732,-15.228,0.0497,129.565,5,0.0394
586,&burn (with Vince Staples),dont smile at me,Billie Eilish,2017-12-22,179015,61,0.776,0.213,0.379,0.00175,0.0969,-9.351,0.331,82.531,4,0.346
587,!!!!!!!,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,13578,13,0.0,0.768,0.278,0.0,0.669,-21.63,0.0,0.0,0,0.0
588,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,84,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4,0.562
589,xanny,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,243725,73,0.521,0.751,0.125,0.00207,0.265,-17.832,0.239,111.554,4,0.0528
590,you should see me in a crown,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,180952,77,0.678,0.462,0.533,0.219,0.139,-10.485,0.186,150.455,4,0.323
591,all the good girls go to hell,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,168839,76,0.726,0.283,0.444,0.143,0.177,-8.922,0.372,185.044,4,0.569
592,wish you were gay,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,221543,76,0.853,0.39,0.351,9.38e-06,0.752,-10.198,0.241,118.028,4,0.282
593,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,82,0.367,0.978,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4,0.198
594,8,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,173201,70,0.735,0.698,0.235,0.00604,0.107,-13.239,0.315,62.446,4,0.462
595,my strange addiction,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,179889,75,0.939,0.35,0.305,0.000169,0.105,-10.952,0.354,100.029,4,0.563
596,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,193143,76,0.905,0.74,0.389,0.162,0.106,-14.505,0.332,120.046,4,0.196
597,ilomilo,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,156370,73,0.855,0.724,0.423,0.469,0.0896,-15.044,0.0585,120.02,4,0.572
598,listen before i go,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,242652,77,0.319,0.935,0.0561,0.00384,0.388,-23.023,0.045,79.764,3,0.082
599,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,80,0.421,0.952,0.131,0.00453,0.109,-18.435,0.0382,137.446,4,0.12
600,goodbye,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,119409,68,0.153,0.837,0.138,0.55,0.254,-21.877,0.0503,74.318,3,0.0503
601,Getting Older,Happier Than Ever,Billie Eilish,2021-07-30,244221,74,0.599,0.974,0.128,0.121,0.115,-17.261,0.109,159.679,4,0.367
602,I Didn't Change My Number,Happier Than Ever,Billie Eilish,2021-07-30,158463,76,0.849,0.612,0.48,0.269,0.295,-5.835,0.226,142.021,4,0.677
603,Billie Bossa Nova,Happier Than Ever,Billie Eilish,2021-07-30,196730,77,0.895,0.222,0.389,0.0346,0.105,-11.036,0.11,110.023,4,0.549
604,my future,Happier Than Ever,Billie Eilish,2021-07-30,210005,71,0.456,0.814,0.285,0.143,0.307,-10.755,0.0979,104.89,4,0.0809
605,Oxytocin,Happier Than Ever,Billie Eilish,2021-07-30,210232,73,0.757,0.0904,0.598,0.551,0.15,-7.777,0.058,124.951,4,0.18
606,GOLDWING,Happier Than Ever,Billie Eilish,2021-07-30,151536,71,0.654,0.755,0.303,0.159,0.0957,-13.943,0.126,160.095,4,0.168
607,Lost Cause,Happier Than Ever,Billie Eilish,2021-07-30,212496,75,0.526,0.702,0.334,0.00782,0.0586,-8.491,0.251,74.966,4,0.522
608,Halley's Comet,Happier Than Ever,Billie Eilish,2021-07-30,234761,76,0.403,0.961,0.159,0.0121,0.34,-16.728,0.104,72.38,4,0.0381
609,Not My Responsibility,Happier Than Ever,Billie Eilish,2021-07-30,227679,70,0.468,0.454,0.13,0.927,0.0819,-18.031,0.0571,115.039,4,0.0362
610,OverHeated,Happier Than Ever,Billie Eilish,2021-07-30,214058,70,0.777,0.527,0.522,0.838,0.0968,-12.496,0.0535,115.008,4,0.182
611,Everybody Dies,Happier Than Ever,Billie Eilish,2021-07-30,206622,70,0.275,0.928,0.155,0.176,0.0888,-17.285,0.0674,65.136,3,0.0588
612,Your Power,Happier Than Ever,Billie Eilish,2021-07-30,245896,78,0.632,0.932,0.284,0.000476,0.233,-14.025,0.0801,129.642,4,0.208
613,NDA,Happier Than Ever,Billie Eilish,2021-07-30,195776,79,0.765,0.341,0.373,0.525,0.112,-9.921,0.0713,85.016,4,0.554
614,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,173539,74,0.879,0.227,0.365,0.135,0.0583,-7.781,0.0924,94.016,4,0.663
615,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,89,0.332,0.767,0.225,0.00349,0.128,-8.697,0.0348,81.055,3,0.297
616,Male Fantasy,Happier Than Ever,Billie Eilish,2021-07-30,194886,74,0.687,0.863,0.288,0.0,0.0986,-10.415,0.045,110.927,4,0.308
617,One Of The Boys,One Of The Boys,Katy Perry,2008-06-17,247653,40,0.564,0.00201,0.91,2.08e-06,0.0818,-2.393,0.0522,145.953,4,0.675
618,I Kissed A Girl,One Of The Boys,Katy Perry,2008-06-17,179640,71,0.699,0.00223,0.76,0.0,0.132,-3.173,0.0677,129.996,4,0.696
619,Waking Up In Vegas,One Of The Boys,Katy Perry,2008-06-17,199186,58,0.524,0.0012,0.878,0.0,0.098,-3.108,0.0346,130.989,4,0.59
620,Thinking Of You,One Of The Boys,Katy Perry,2008-06-17,246410,53,0.431,0.00167,0.803,0.0,0.331,-4.459,0.0364,147.048,4,0.309
621,Mannequin,One Of The Boys,Katy Perry,2008-06-17,197013,36,0.571,0.0193,0.836,0.0,0.46,-4.507,0.0811,138.947,4,0.628
622,Ur So Gay,One Of The Boys,Katy Perry,2008-06-17,217426,45,0.647,0.0401,0.883,1.45e-06,0.117,-4.263,0.052,78.984,4,0.587
623,Hot N Cold,One Of The Boys,Katy Perry,2008-06-17,220226,71,0.706,7.95e-05,0.841,0.0,0.0688,-3.956,0.0418,132.032,4,0.861
624,If You Can Afford Me,One Of The Boys,Katy Perry,2008-06-17,198346,37,0.617,0.0109,0.887,0.0,0.228,-3.191,0.0943,149.97,4,0.855
625,Lost,One Of The Boys,Katy Perry,2008-06-17,255986,32,0.382,0.254,0.577,1.77e-06,0.168,-5.37,0.0289,179.932,4,0.186
626,Self Inflicted,One Of The Boys,Katy Perry,2008-06-17,205720,32,0.563,0.000326,0.92,0.0,0.0742,-3.075,0.0544,128.287,4,0.448
627,I'm Still Breathing,One Of The Boys,Katy Perry,2008-06-17,228693,33,0.457,0.0679,0.689,0.0,0.114,-5.408,0.0883,179.783,4,0.669
628,Fingerprints,One Of The Boys,Katy Perry,2008-06-17,224840,33,0.544,0.00225,0.897,0.0,0.169,-2.927,0.0614,149.96,4,0.571
629,Teenage Dream,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,227760,68,0.719,0.0132,0.804,3.02e-06,0.139,-4.581,0.0355,119.999,4,0.605
630,Last Friday Night (T.G.I.F.),Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,230746,76,0.649,0.00125,0.815,4.31e-05,0.671,-3.796,0.0415,126.03,4,0.765
631,California Gurls,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,234653,75,0.791,0.00446,0.754,0.0,0.163,-3.729,0.0569,125.014,4,0.425
632,Firework,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,227880,73,0.638,0.139,0.826,0.0,0.0803,-4.968,0.0479,124.072,4,0.649
633,Peacock,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,231920,52,0.825,0.0563,0.759,0.0,0.202,-3.121,0.0427,139.975,4,0.942
634,Circle The Drain,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,272920,47,0.7,0.00735,0.775,0.0,0.082,-3.94,0.0809,134.932,4,0.751
635,The One That Got Away,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,227333,72,0.687,0.000802,0.792,0.0,0.2,-4.023,0.0353,133.962,4,0.864
636,E.T.,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,206373,70,0.603,0.0213,0.872,0.0,0.366,-5.404,0.0792,150.104,4,0.691
637,Who Am I Living For?,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,248533,45,0.723,0.0324,0.645,0.0,0.131,-6.392,0.0402,119.989,4,0.487
638,Pearl,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,247626,43,0.559,0.127,0.577,0.0,0.31,-6.279,0.0381,116.126,4,0.219
639,Hummingbird Heartbeat,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,212280,47,0.596,0.00241,0.896,0.0,0.0913,-2.946,0.0945,121.957,4,0.62
640,Not Like The Movies,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,241320,46,0.402,0.881,0.479,2.75e-06,0.111,-7.75,0.0916,183.013,4,0.257
641,The One That Got Away - Acoustic,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,259040,69,0.714,0.697,0.434,0.0,0.0919,-11.542,0.0396,123.942,4,0.352
642,Part Of Me,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,216160,75,0.678,0.000417,0.918,0.0,0.0744,-4.63,0.0355,130.028,4,0.769
643,Wide Awake,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,220946,68,0.514,0.0749,0.683,2.64e-06,0.392,-5.099,0.0367,159.814,4,0.575
644,Dressin' Up,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,223560,44,0.715,0.0201,0.783,0.000684,0.104,-6.146,0.0785,141.558,4,0.459
645,E.T.,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,229573,67,0.62,0.0181,0.869,0.0,0.369,-5.252,0.175,151.684,4,0.76
646,Last Friday Night (T.G.I.F.),Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,238746,47,0.685,0.0028,0.828,5.5e-06,0.685,-3.457,0.0347,126.035,4,0.781
647,Tommie Sunshine's Megasix Smash-Up,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,423053,46,0.805,0.0196,0.704,0.0,0.124,-1.878,0.0417,131.017,4,0.727
648,Roar,PRISM (Deluxe),Katy Perry,2013-10-18,223546,74,0.554,0.00487,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,4,0.455
649,Legendary Lovers,PRISM (Deluxe),Katy Perry,2013-10-18,224216,52,0.623,0.0224,0.836,0.0,0.078,-4.788,0.0846,126.025,4,0.386
650,Birthday,PRISM (Deluxe),Katy Perry,2013-10-18,215042,63,0.719,0.0879,0.674,3.75e-06,0.112,-5.122,0.0681,125.98,4,0.843
651,Walking On Air,PRISM (Deluxe),Katy Perry,2013-10-18,222448,51,0.631,0.00144,0.908,0.0,0.23,-4.842,0.0391,128.027,4,0.821
652,Unconditionally,PRISM (Deluxe),Katy Perry,2013-10-18,228878,63,0.397,0.00266,0.725,0.0,0.208,-4.862,0.043,128.861,4,0.358
653,Dark Horse,PRISM (Deluxe),Katy Perry,2013-10-18,215672,75,0.645,0.00314,0.585,0.0,0.165,-6.122,0.0513,131.931,4,0.353
654,This Is How We Do,PRISM (Deluxe),Katy Perry,2013-10-18,204285,62,0.69,0.0203,0.636,0.0,0.147,-6.028,0.0457,96.0,4,0.8
655,International Smile,PRISM (Deluxe),Katy Perry,2013-10-18,227820,50,0.514,0.0278,0.817,0.0,0.137,-4.269,0.0482,129.98,4,0.548
656,Ghost,PRISM (Deluxe),Katy Perry,2013-10-18,203362,42,0.552,0.0364,0.624,0.0,0.123,-5.372,0.0399,124.99,4,0.338
657,Love Me,PRISM (Deluxe),Katy Perry,2013-10-18,232675,44,0.576,0.384,0.626,0.0,0.108,-6.004,0.0445,142.912,4,0.431
658,This Moment,PRISM (Deluxe),Katy Perry,2013-10-18,226597,42,0.774,0.118,0.769,0.0,0.0938,-3.798,0.0929,112.943,4,0.244
659,Double Rainbow,PRISM (Deluxe),Katy Perry,2013-10-18,231631,43,0.618,0.27,0.645,0.0,0.0645,-7.937,0.0617,96.016,4,0.412
660,By The Grace Of God,PRISM (Deluxe),Katy Perry,2013-10-18,267476,43,0.444,0.688,0.367,0.0,0.11,-7.987,0.0302,162.785,4,0.217
661,Spiritual,PRISM (Deluxe),Katy Perry,2013-10-18,275889,42,0.624,0.0635,0.748,2.28e-06,0.104,-5.117,0.029,104.992,4,0.435
662,It Takes Two,PRISM (Deluxe),Katy Perry,2013-10-18,234504,45,0.724,0.0951,0.673,0.0,0.0844,-4.348,0.0335,95.98,4,0.509
663,Choose Your Battles,PRISM (Deluxe),Katy Perry,2013-10-18,267311,40,0.712,0.0246,0.838,1.01e-06,0.0646,-5.912,0.0859,104.014,3,0.281
664,Witness,Witness (Deluxe),Katy Perry,2017-06-09,250506,48,0.599,0.0351,0.614,0.00017,0.106,-8.811,0.0548,119.831,4,0.123
665,Hey Hey Hey,Witness (Deluxe),Katy Perry,2017-06-09,214960,53,0.653,0.0516,0.703,0.0,0.0521,-5.632,0.0982,134.064,4,0.488
666,Roulette,Witness (Deluxe),Katy Perry,2017-06-09,198680,48,0.639,0.0133,0.644,1.37e-05,0.119,-4.5,0.0319,112.038,4,0.413
667,Swish Swish,Witness (Deluxe),Katy Perry,2017-06-09,242520,68,0.838,0.0184,0.705,1.82e-05,0.102,-5.201,0.0449,119.953,4,0.583
668,Déjà Vu,Witness (Deluxe),Katy Perry,2017-06-09,197840,46,0.636,0.318,0.607,0.00081,0.094,-6.895,0.064,120.061,4,0.165
669,Power,Witness (Deluxe),Katy Perry,2017-06-09,226466,43,0.559,0.0364,0.61,1.05e-06,0.0779,-4.717,0.0927,142.146,4,0.376
670,Mind Maze,Witness (Deluxe),Katy Perry,2017-06-09,248173,40,0.558,0.515,0.474,2.53e-06,0.0848,-7.526,0.0571,119.941,4,0.228
671,Miss You More,Witness (Deluxe),Katy Perry,2017-06-09,234280,53,0.538,0.221,0.48,0.0,0.113,-8.075,0.0335,123.808,4,0.253
672,Chained To The Rhythm,Witness (Deluxe),Katy Perry,2017-06-09,237733,71,0.562,0.0814,0.8,0.0,0.199,-5.404,0.112,95.029,4,0.471
673,Tsunami,Witness (Deluxe),Katy Perry,2017-06-09,203133,43,0.586,0.0324,0.561,0.0,0.107,-6.594,0.0817,161.906,4,0.446
674,Bon Appétit,Witness (Deluxe),Katy Perry,2017-06-09,227813,67,0.8,0.131,0.795,9.02e-05,0.221,-5.835,0.0626,106.031,4,0.528
675,Bigger Than Me,Witness (Deluxe),Katy Perry,2017-06-09,240760,42,0.701,0.0237,0.674,0.0,0.141,-5.906,0.0405,110.039,4,0.258
676,Save As Draft,Witness (Deluxe),Katy Perry,2017-06-09,228653,44,0.591,0.349,0.566,0.0,0.109,-7.227,0.0487,131.76,4,0.0474
677,Pendulum,Witness (Deluxe),Katy Perry,2017-06-09,240120,41,0.621,0.00303,0.788,0.000229,0.0311,-5.642,0.0436,94.004,4,0.607
678,Into Me You See,Witness (Deluxe),Katy Perry,2017-06-09,264400,39,0.416,0.815,0.254,0.0,0.0936,-9.998,0.036,111.746,4,0.202
679,Dance With The Devil,Witness (Deluxe),Katy Perry,2017-06-09,229413,37,0.704,0.351,0.567,0.000105,0.143,-6.378,0.0462,134.009,4,0.245
680,Act My Age,Witness (Deluxe),Katy Perry,2017-06-09,221613,38,0.687,0.00708,0.794,0.0,0.375,-5.461,0.0907,112.056,4,0.617
681,Never Really Over,Smile,Katy Perry,2020-08-28,223297,66,0.77,0.217,0.881,0.0,0.324,-4.776,0.067,99.995,4,0.367
682,Cry About It Later,Smile,Katy Perry,2020-08-28,189772,51,0.699,0.0794,0.669,1.71e-05,0.248,-5.829,0.0712,125.994,4,0.444
683,Teary Eyes,Smile,Katy Perry,2020-08-28,182595,48,0.616,0.104,0.659,0.0,0.079,-5.994,0.0404,125.962,4,0.441
684,Daisies,Smile,Katy Perry,2020-08-28,174312,60,0.642,0.0825,0.546,0.0,0.0989,-5.377,0.0407,122.165,4,0.142
685,Resilient,Smile,Katy Perry,2020-08-28,187821,46,0.7,0.317,0.519,0.0,0.159,-7.091,0.0576,135.871,4,0.65
686,Not the End of the World,Smile,Katy Perry,2020-08-28,178641,55,0.508,0.119,0.738,0.0,0.0558,-5.126,0.0579,158.131,4,0.523
687,Smile,Smile,Katy Perry,2020-08-28,166898,61,0.783,0.0238,0.912,0.0,0.339,-3.713,0.243,98.025,4,0.749
688,Champagne Problems,Smile,Katy Perry,2020-08-28,196218,51,0.711,0.0185,0.674,0.0,0.184,-6.114,0.106,108.883,4,0.774
689,Tucked,Smile,Katy Perry,2020-08-28,187436,55,0.775,0.00544,0.68,0.0,0.047,-5.155,0.038,123.005,4,0.929
690,Harleys In Hawaii,Smile,Katy Perry,2020-08-28,185480,75,0.721,0.162,0.751,6.59e-06,0.118,-6.203,0.125,140.095,4,0.738
691,Only Love,Smile,Katy Perry,2020-08-28,198724,46,0.71,0.297,0.46,0.0,0.106,-7.56,0.0492,98.033,4,0.228
692,What Makes A Woman,Smile,Katy Perry,2020-08-28,131271,43,0.363,0.184,0.594,0.0,0.106,-7.847,0.079,94.639,4,0.257
693,Electric - Pokemon 25 Version,Electric,Katy Perry,2021-05-14,193543,67,0.615,0.00302,0.701,0.0,0.0471,-4.257,0.0472,98.073,4,0.251
694,Rise,Rise,Katy Perry,2016-07-15,203474,64,0.553,0.0468,0.639,0.0,0.107,-6.445,0.0458,101.418,4,0.442
695,Small Talk,Small Talk,Katy Perry,2019-08-09,161962,58,0.846,0.203,0.631,0.0,0.455,-5.547,0.1,115.999,4,0.602
696,Never Worn White,Never Worn White,Katy Perry,2020-03-05,225039,52,0.544,0.706,0.353,0.0,0.105,-7.275,0.0303,138.059,4,0.357
